PropertyID,City,PropertyType,Bedrooms,FullBathrooms,HalfBathrooms,GarageCars,BasementArea,FirstFloorArea,SecondFloorArea,LotArea,YearBuilt,Condition,DistanceFromCityCenter,HasPool,HasGarden,Furnishing,SalePrice
13222,Bangalore,Villa,3,3,1,3.0,320.0,588,439,4550.0,1965,Excellent,13.99,0,0,Unfurnished,37123049
805,Mumbai,Independent House,3,1,2,0.0,623.0,1467,868,3826.0,1965,Good,12.63,1,0,Unfurnished,63704689
1556,Pune,Studio,2,3,1,3.0,673.0,668,687,2482.0,1988,Good,6.04,0,0,,15530667
14433,Hyderabad,Apartment,6,2,0,0.0,276.0,935,1023,3977.0,2021,Good,10.0,0,1,Semi-Furnished,22259467
11383,Hyderabad,Independent House,2,3,1,2.0,785.0,579,482,1675.0,2023,Fair,10.96,0,1,Semi-Furnished,23035328
4567,Bangalore,Apartment,5,4,1,3.0,,637,448,4889.0,2015,Excellent,11.91,1,1,Semi-Furnished,23382995
12995,Chennai,Studio,1,1,0,1.0,517.0,720,406,7143.0,2019,Poor,7.19,0,0,,7269924
14707,Bangalore,Apartment,4,2,2,0.0,548.0,1326,685,2775.0,1983,Poor,12.69,0,0,Unfurnished,19893383
4842,Mumbai,Studio,2,3,2,0.0,641.0,552,436,1444.0,1971,Good,0.96,0,1,Unfurnished,16703647
3595,Pune,Studio,4,2,2,,607.0,922,450,2449.0,1982,Fair,16.39,1,0,Fully Furnished,11939836
6036,Chennai,Independent House,3,4,2,0.0,368.0,1001,118,3099.0,1995,Excellent,14.4,0,1,Semi-Furnished,23700494
6853,Hyderabad,Villa,4,1,1,0.0,225.0,1443,115,6992.0,2010,,18.35,0,0,Semi-Furnished,28790676
10113,Chennai,Apartment,6,1,2,3.0,281.0,590,704,,2022,Poor,5.23,0,1,Semi-Furnished,11771205
8706,Delhi,Apartment,4,4,1,3.0,535.0,388,384,3725.0,2019,Good,11.18,0,0,Unfurnished,17943110
4178,Mumbai,Apartment,5,4,0,1.0,257.0,895,595,6250.0,1972,Fair,13.72,0,1,Fully Furnished,23223513
1309,Mumbai,Apartment,6,2,1,,262.0,689,811,4433.0,1993,Excellent,15.09,0,1,Semi-Furnished,34865582
9107,Pune,Villa,3,4,1,2.0,143.0,1089,807,4404.0,1975,Good,13.1,1,0,Unfurnished,37144773
3453,Chennai,Villa,2,1,2,,309.0,1201,710,4061.0,2018,Fair,19.33,0,0,Unfurnished,26641445
3696,Pune,Studio,4,3,1,0.0,573.0,1090,901,1331.0,1968,Excellent,21.05,0,1,Unfurnished,19716788
4243,Hyderabad,Villa,5,3,0,3.0,600.0,686,210,4885.0,1982,Excellent,9.97,1,1,Fully Furnished,35676022
11349,Delhi,Villa,2,1,2,1.0,468.0,1051,423,66.0,1974,Poor,4.62,0,1,,22845559
2199,Hyderabad,Independent House,3,3,2,3.0,313.0,1136,691,5107.0,1984,,19.27,0,0,Unfurnished,25173387
8967,Bangalore,Apartment,4,4,1,3.0,685.0,743,286,1848.0,1990,Good,10.08,0,0,Fully Furnished,22588454
4426,Chennai,Apartment,6,3,0,3.0,195.0,1046,643,3127.0,1960,Poor,10.0,0,1,Unfurnished,9825367
6151,Mumbai,Apartment,4,4,0,1.0,156.0,326,352,4758.0,2007,Fair,3.37,0,1,Semi-Furnished,14335210
944,Mumbai,Apartment,6,4,2,0.0,440.0,940,863,6115.0,1960,Excellent,3.72,0,0,Semi-Furnished,43376586
823,Delhi,Villa,2,1,0,2.0,504.0,1027,656,7411.0,1967,Excellent,8.99,0,1,Fully Furnished,48826383
5006,Bangalore,Villa,2,1,1,2.0,314.0,393,248,5306.0,2007,Good,4.42,0,1,Semi-Furnished,22420016
6613,Chennai,Villa,6,2,1,3.0,566.0,978,836,5415.0,1974,Poor,6.11,0,1,Unfurnished,25449222
12470,Hyderabad,Villa,3,2,0,2.0,102.0,1117,324,5957.0,2011,Fair,12.03,0,1,Fully Furnished,23344684
8357,Hyderabad,Studio,4,4,1,0.0,527.0,1198,523,6395.0,1991,Good,9.15,1,1,Semi-Furnished,16061598
5620,Mumbai,Studio,3,4,0,2.0,474.0,457,735,3352.0,1963,Good,17.12,0,1,Semi-Furnished,19814325
4548,Mumbai,Apartment,5,4,2,3.0,234.0,785,0,6268.0,1999,Fair,11.13,0,1,Unfurnished,19432097
12176,Chennai,Apartment,6,3,2,2.0,,1043,28,5433.0,1997,Good,9.66,0,1,Fully Furnished,12081276
2539,Hyderabad,Independent House,4,1,2,2.0,152.0,754,691,5613.0,1961,Fair,13.53,1,1,Fully Furnished,19536983
14830,Chennai,Villa,5,3,0,0.0,508.0,919,291,4426.0,2018,Poor,18.08,0,1,Semi-Furnished,20659777
9504,Bangalore,Apartment,5,1,0,2.0,356.0,852,404,5404.0,1987,Excellent,10.07,0,0,,22882018
5208,Hyderabad,Villa,6,3,2,1.0,205.0,787,719,3534.0,1993,Fair,16.55,0,1,Semi-Furnished,26660353
14473,Bangalore,Studio,5,4,1,1.0,332.0,1337,459,7840.0,2010,Good,15.55,1,1,Fully Furnished,21741559
13708,Bangalore,Studio,4,1,1,2.0,,1424,471,5929.0,2009,Good,10.28,0,1,Fully Furnished,17509212
13576,Mumbai,Independent House,2,4,0,1.0,448.0,921,395,4752.0,1975,Good,6.29,1,0,Fully Furnished,41013104
3055,Pune,Apartment,1,4,1,2.0,291.0,555,482,2602.0,1999,Good,7.57,0,0,Semi-Furnished,15768179
3676,Hyderabad,Independent House,1,2,2,,281.0,1052,711,472.0,2001,Good,11.5,0,0,Unfurnished,27157202
7777,Hyderabad,Studio,6,2,0,2.0,525.0,649,319,3059.0,1985,Poor,21.29,1,1,Semi-Furnished,7658092
7219,Bangalore,Apartment,5,4,2,2.0,442.0,969,240,3888.0,1984,Good,8.87,0,1,Semi-Furnished,21371521
6723,Mumbai,Apartment,5,3,2,1.0,572.0,712,638,,1985,Good,13.66,0,0,Unfurnished,28750917
3301,Hyderabad,Apartment,4,2,1,,259.0,1055,91,5088.0,1970,Good,14.84,0,0,Fully Furnished,13411182
3311,Bangalore,Independent House,5,4,0,1.0,328.0,683,0,6718.0,2003,Good,13.89,1,0,Unfurnished,22735568
7222,Mumbai,Studio,1,1,1,,450.0,989,206,4807.0,1960,Fair,9.71,0,1,Unfurnished,13617536
8520,Pune,Independent House,2,2,2,0.0,2.0,399,285,3178.0,1995,Fair,10.15,0,0,Semi-Furnished,9331208
10683,Mumbai,Studio,1,4,2,1.0,463.0,1005,481,5295.0,1969,,21.43,0,1,Unfurnished,23352917
5955,Mumbai,Villa,1,1,0,0.0,360.0,575,329,2313.0,2021,Poor,20.53,1,0,Unfurnished,22486808
10999,Mumbai,Villa,5,3,1,1.0,852.0,1120,543,7481.0,1990,Fair,13.87,0,0,Fully Furnished,57174382
12601,Chennai,Apartment,3,1,2,1.0,260.0,1258,779,4936.0,1972,Excellent,11.44,0,1,Semi-Furnished,23481018
833,Chennai,Apartment,2,3,2,2.0,113.0,1346,122,8572.0,1967,Fair,12.38,0,0,Semi-Furnished,10187431
11272,Pune,Apartment,4,2,2,3.0,540.0,640,862,,2020,Excellent,6.1,1,0,Fully Furnished,26563437
3463,Chennai,Apartment,5,2,1,2.0,,701,811,6464.0,1981,Poor,6.6,1,1,Fully Furnished,11469345
13490,Hyderabad,Studio,1,1,0,2.0,548.0,1057,847,4974.0,2011,Excellent,5.78,0,1,Unfurnished,20894116
14195,Pune,Independent House,6,3,0,,328.0,759,600,4380.0,1974,Good,1.9,0,1,Unfurnished,27024432
7644,Chennai,Independent House,1,1,2,1.0,455.0,524,552,5798.0,2017,,4.69,0,0,Fully Furnished,18774740
55,Hyderabad,Independent House,1,1,0,1.0,329.0,1104,52,5812.0,1972,Fair,13.7,1,1,Fully Furnished,15104830
12257,Hyderabad,Independent House,3,3,1,,462.0,1010,297,4111.0,2019,Poor,12.53,1,0,Semi-Furnished,17332766
3452,Hyderabad,Apartment,3,2,1,2.0,381.0,1139,1024,5230.0,2020,Excellent,11.77,0,1,Semi-Furnished,29875140
6306,Pune,Apartment,4,2,1,,531.0,1160,535,2128.0,1994,Good,9.65,0,1,Fully Furnished,21687827
10094,Delhi,Independent House,4,3,2,0.0,464.0,1170,305,6866.0,2014,Fair,11.35,0,1,,27802721
1482,Chennai,Apartment,3,3,0,0.0,376.0,866,583,8497.0,1961,,14.85,0,0,Semi-Furnished,17573520
4874,Chennai,Independent House,4,4,2,2.0,477.0,875,307,6899.0,1992,Excellent,5.34,0,1,Unfurnished,29904256
13088,Pune,Apartment,6,1,0,1.0,497.0,1682,522,4743.0,1963,,7.96,0,1,Unfurnished,30673030
8039,Hyderabad,Villa,6,3,2,1.0,483.0,841,747,7280.0,2018,Excellent,13.09,0,0,,43394723
12343,Pune,Villa,2,4,1,1.0,579.0,1234,76,3081.0,1998,Fair,7.1,0,1,Unfurnished,27594065
3336,Hyderabad,Independent House,4,3,1,,631.0,859,344,4804.0,1983,Poor,14.58,0,1,Unfurnished,16345615
6017,Pune,Independent House,5,1,0,1.0,580.0,602,441,5069.0,1996,Good,0.19,0,1,Unfurnished,25411552
4927,Pune,Studio,2,1,2,2.0,362.0,920,279,6816.0,1970,Excellent,7.93,1,1,Semi-Furnished,11711980
9139,Hyderabad,Villa,6,4,2,0.0,84.0,1084,594,6846.0,1996,Good,1.27,0,1,Unfurnished,32056550
5798,Chennai,Villa,3,4,0,1.0,409.0,1285,580,,1992,,11.0,0,0,Unfurnished,28728111
11486,Chennai,Apartment,6,1,1,2.0,365.0,866,772,3201.0,1979,Excellent,8.94,0,0,Unfurnished,21651122
10354,Bangalore,Independent House,1,2,2,3.0,308.0,1204,433,4702.0,2014,Good,16.8,0,1,Semi-Furnished,33044060
14946,Bangalore,Studio,6,2,1,1.0,183.0,634,379,5468.0,2010,Excellent,20.08,0,0,Fully Furnished,14248865
5084,Pune,Studio,4,2,2,0.0,482.0,888,369,6509.0,1963,Fair,12.3,1,1,Fully Furnished,10725873
6646,Bangalore,Villa,3,3,0,3.0,420.0,1260,89,7834.0,1974,Fair,19.98,1,0,,30608619
12482,Delhi,Independent House,5,3,1,1.0,398.0,1494,954,4710.0,2023,Fair,19.06,0,0,Semi-Furnished,40240038
11250,Bangalore,Independent House,5,3,1,1.0,,834,963,2995.0,1971,Fair,3.56,0,1,Unfurnished,34297458
5491,Mumbai,Independent House,3,1,0,,245.0,1000,539,5605.0,2016,Good,10.81,0,0,Fully Furnished,42135220
769,Mumbai,Independent House,1,4,2,0.0,738.0,1059,52,6316.0,2004,Good,10.34,0,0,Semi-Furnished,40620017
2066,Mumbai,Villa,5,4,2,1.0,397.0,966,600,6209.0,2012,Fair,13.82,1,1,Unfurnished,49503456
14451,Chennai,Independent House,5,3,0,,,718,605,5491.0,2001,Good,4.93,0,1,,25143087
11688,Delhi,Independent House,2,2,2,3.0,270.0,1186,93,2621.0,1995,Fair,8.15,1,1,Fully Furnished,24431578
7312,Hyderabad,Apartment,6,1,2,2.0,532.0,447,519,6340.0,1969,,10.28,0,1,Semi-Furnished,13546191
8478,Chennai,Independent House,6,2,2,0.0,288.0,474,316,4826.0,1999,,20.64,0,1,Semi-Furnished,17104725
3652,Chennai,Studio,3,2,2,,256.0,1118,772,1337.0,2016,,18.23,0,1,Unfurnished,17242258
4525,Chennai,Apartment,4,2,0,0.0,469.0,1304,565,4497.0,1982,Excellent,19.12,0,0,Fully Furnished,22997433
11569,Mumbai,Independent House,5,1,2,1.0,310.0,602,663,5831.0,1962,Fair,6.92,0,0,Semi-Furnished,30958003
10525,Pune,Independent House,5,1,0,,402.0,585,416,4094.0,2013,Excellent,10.45,0,1,Fully Furnished,28987297
2718,Mumbai,Apartment,5,2,2,1.0,454.0,607,0,5368.0,1972,Excellent,3.26,1,1,Semi-Furnished,24776931
2080,Hyderabad,Studio,1,2,0,2.0,144.0,1545,694,,1974,Fair,10.5,0,1,Fully Furnished,12314170
11582,Bangalore,Independent House,1,1,2,2.0,211.0,574,564,4734.0,1968,Good,10.32,0,1,Fully Furnished,21733601
8915,Mumbai,Studio,1,3,2,0.0,483.0,1146,695,7158.0,1977,Good,6.55,0,1,Semi-Furnished,23573150
952,Hyderabad,Studio,4,1,2,1.0,276.0,869,281,4127.0,2012,Fair,10.0,0,1,Unfurnished,8935530
8059,Mumbai,Villa,5,3,0,2.0,221.0,747,353,5085.0,1970,Poor,7.16,0,1,Semi-Furnished,28488092
2483,Bangalore,Independent House,2,4,0,,151.0,605,537,4467.0,1983,Excellent,14.57,0,1,,30560893
10455,Pune,Villa,3,2,1,,262.0,772,421,6798.0,2014,Good,18.17,0,1,Semi-Furnished,26658564
9182,Bangalore,Independent House,6,2,1,,256.0,908,451,2157.0,1979,Fair,14.58,0,0,Semi-Furnished,27710809
11405,Delhi,Villa,3,4,2,0.0,174.0,609,676,4613.0,1989,Poor,15.83,0,0,Semi-Furnished,19532660
1760,Mumbai,Villa,2,4,2,0.0,392.0,1038,750,5686.0,1982,Excellent,11.09,1,0,Unfurnished,69463119
9985,Delhi,Apartment,4,2,2,2.0,238.0,1071,548,3528.0,2000,Fair,9.1,0,1,Semi-Furnished,16483526
4423,Delhi,Independent House,3,3,1,,161.0,1344,407,5308.0,1992,Poor,3.44,0,0,,20911454
6705,Chennai,Independent House,4,3,1,,460.0,695,812,5425.0,1961,Poor,4.44,0,0,Unfurnished,17018711
9917,Bangalore,Villa,3,4,0,1.0,140.0,866,276,2353.0,2020,Good,9.77,0,1,,30369419
5183,Bangalore,Independent House,2,2,2,2.0,589.0,1805,747,6254.0,1990,Excellent,5.1,0,1,,61475255
8534,Delhi,Studio,5,1,2,1.0,608.0,918,355,,1988,Fair,12.1,0,0,Unfurnished,11720145
3702,Hyderabad,Studio,6,4,0,3.0,428.0,343,793,3219.0,1963,Excellent,15.73,1,1,Unfurnished,15906258
4244,Hyderabad,Studio,5,1,1,2.0,425.0,979,786,8828.0,1973,Good,4.17,0,1,Semi-Furnished,15888992
689,Mumbai,Apartment,1,3,1,1.0,,1483,539,5959.0,1978,Excellent,10.31,0,0,Unfurnished,42990764
3433,Delhi,Independent House,3,2,0,1.0,341.0,1186,290,4406.0,1960,Poor,2.78,0,0,Semi-Furnished,20392295
13396,Chennai,Apartment,1,2,1,1.0,,899,351,,1977,Fair,25.26,0,1,Semi-Furnished,12069568
4945,Mumbai,Studio,4,3,1,3.0,486.0,894,516,6734.0,1988,Good,7.61,0,1,Unfurnished,22077436
967,Chennai,Villa,5,2,0,3.0,162.0,728,195,7408.0,2006,Good,8.74,0,0,,20163074
14756,Bangalore,Villa,3,3,2,2.0,451.0,548,421,5746.0,2006,Fair,16.52,0,1,Unfurnished,27740396
14430,Bangalore,Studio,4,2,2,1.0,383.0,848,603,6240.0,2017,Good,4.8,0,0,Semi-Furnished,16104296
10396,Pune,Independent House,4,4,0,2.0,90.0,212,678,4521.0,2014,Excellent,4.78,0,0,Semi-Furnished,21382896
2714,Hyderabad,Independent House,1,2,1,0.0,375.0,796,502,3575.0,2020,Good,4.7,0,1,Semi-Furnished,23847102
4758,Chennai,Villa,2,4,1,2.0,0.0,1077,397,8153.0,1984,Good,5.55,0,1,Fully Furnished,24429241
13291,Hyderabad,Studio,1,4,1,3.0,,972,925,4895.0,1983,Fair,11.93,0,1,Fully Furnished,11816745
12351,Mumbai,Villa,4,4,1,2.0,,1257,432,5962.0,2009,Good,9.26,0,1,,61696787
14517,Hyderabad,Independent House,5,4,0,3.0,541.0,1076,233,6528.0,2008,Good,8.22,0,0,,27154835
6321,Chennai,Apartment,2,1,0,1.0,463.0,782,522,4011.0,1962,Excellent,10.28,0,1,Semi-Furnished,16542859
13473,Pune,Villa,3,2,1,0.0,458.0,281,548,6579.0,2002,,7.64,0,0,Unfurnished,23492872
5976,Mumbai,Apartment,5,2,2,1.0,230.0,1184,549,4791.0,1997,Excellent,14.63,1,1,Fully Furnished,39651996
3573,Bangalore,Villa,1,1,0,0.0,284.0,656,466,2520.0,1993,Fair,7.63,1,0,Semi-Furnished,22778310
12998,Hyderabad,Studio,1,3,0,,814.0,995,652,5840.0,1986,Fair,10.42,0,1,Semi-Furnished,13230154
5300,Hyderabad,Independent House,1,1,1,1.0,278.0,1077,35,6498.0,2006,Good,9.8,0,1,Unfurnished,18188778
1991,Chennai,Villa,4,4,2,3.0,668.0,893,489,4508.0,1978,Good,1.23,0,1,Unfurnished,34714972
12313,Delhi,Villa,2,2,1,3.0,135.0,1010,362,5528.0,1983,Good,2.39,0,1,,29365671
12952,Mumbai,Studio,4,1,2,0.0,,1222,418,5850.0,1968,Fair,4.28,0,1,Semi-Furnished,19120378
1206,Bangalore,Villa,2,3,1,2.0,286.0,1212,698,3960.0,1999,Good,14.23,0,0,Semi-Furnished,45580140
13491,Delhi,Villa,2,3,0,2.0,455.0,980,797,8414.0,2011,Good,12.01,1,1,,43620371
13051,Chennai,Villa,5,2,2,3.0,206.0,832,864,6097.0,1978,Poor,17.98,0,1,Semi-Furnished,20520388
4972,Mumbai,Independent House,1,3,1,1.0,266.0,1212,472,,1975,Good,9.56,0,1,Fully Furnished,42523750
14785,Chennai,Studio,5,1,2,,464.0,1549,884,8443.0,2004,Excellent,6.01,0,1,Unfurnished,21122473
13227,Hyderabad,Apartment,1,3,2,1.0,236.0,886,589,6816.0,1985,Fair,14.85,0,1,Fully Furnished,11960520
6784,Delhi,Villa,3,4,1,,377.0,949,353,6654.0,2016,Good,11.63,0,1,Unfurnished,36010660
3601,Mumbai,Apartment,6,3,1,0.0,,680,596,2701.0,1960,,12.21,0,1,Semi-Furnished,22569663
6491,Mumbai,Villa,3,1,0,2.0,584.0,641,621,,2006,,13.01,0,1,Fully Furnished,41272392
8610,Delhi,Apartment,5,4,2,2.0,521.0,1020,544,5680.0,1962,Good,17.06,0,1,Semi-Furnished,23915982
13627,Bangalore,Studio,3,1,1,,290.0,785,624,3831.0,1960,Poor,9.68,0,0,Semi-Furnished,7428863
13759,Delhi,Apartment,5,1,1,,319.0,1366,562,4039.0,2017,Good,5.27,0,1,Unfurnished,27207326
8071,Delhi,Apartment,4,3,2,1.0,284.0,790,118,2796.0,1984,Excellent,1.55,0,0,Semi-Furnished,17029668
8578,Hyderabad,Studio,6,1,1,1.0,,526,776,5308.0,2014,Fair,14.75,0,0,Unfurnished,11849599
7974,Pune,Villa,2,4,2,2.0,178.0,1000,176,5275.0,1991,Good,11.94,0,1,Fully Furnished,25611107
14166,Delhi,Independent House,3,1,2,3.0,370.0,575,39,3863.0,2010,Good,16.49,0,1,Unfurnished,18796605
1626,Hyderabad,Villa,6,3,1,1.0,,871,212,3379.0,1991,Fair,8.62,0,1,Semi-Furnished,23938420
537,Pune,Villa,6,2,0,0.0,100.0,1062,108,,1986,,12.28,0,1,Unfurnished,31455345
8767,Hyderabad,Apartment,1,4,1,0.0,,1055,190,4670.0,1980,Good,14.36,0,0,Fully Furnished,13838397
7971,Hyderabad,Villa,2,3,1,3.0,375.0,633,566,,1985,Good,10.76,0,0,,26874026
13225,Mumbai,Apartment,2,1,0,0.0,313.0,1097,565,,1990,Good,14.21,0,1,Unfurnished,28442506
4213,Chennai,Independent House,5,4,0,2.0,,841,433,3410.0,2010,Poor,9.72,0,1,,13984184
6457,Chennai,Studio,1,1,1,,807.0,1120,330,2312.0,1993,Excellent,11.63,0,0,Semi-Furnished,13248526
3508,Mumbai,Independent House,2,3,0,1.0,203.0,262,1291,7434.0,1968,Good,13.8,0,1,Fully Furnished,39469678
8394,Mumbai,Studio,4,4,1,2.0,184.0,820,664,2984.0,1981,Good,5.23,0,1,Unfurnished,22008179
9525,Delhi,Independent House,1,2,1,1.0,442.0,212,360,4086.0,2017,Good,3.42,1,1,Fully Furnished,21443279
7113,Mumbai,Villa,3,4,0,2.0,355.0,699,306,,2001,Good,1.78,0,0,,42818461
11695,Hyderabad,Studio,4,4,0,0.0,547.0,1549,1115,3626.0,2008,Poor,2.43,1,0,Unfurnished,15397417
2709,Hyderabad,Villa,1,3,1,0.0,389.0,763,598,,2003,Poor,14.62,0,1,Semi-Furnished,18398090
5032,Chennai,Apartment,2,2,1,0.0,389.0,449,361,4870.0,2009,,9.12,0,1,,12858262
6515,Chennai,Apartment,2,3,0,3.0,439.0,872,1185,6338.0,2003,Excellent,4.67,0,0,Semi-Furnished,26304400
4663,Mumbai,Studio,3,3,2,1.0,254.0,836,866,6221.0,2024,Good,15.04,0,0,Semi-Furnished,22300539
4022,Hyderabad,Apartment,2,3,1,1.0,347.0,641,325,4899.0,1994,Good,17.82,0,1,Fully Furnished,12562566
1855,Pune,Independent House,6,4,0,0.0,552.0,1113,504,3329.0,2019,Good,14.7,0,1,Unfurnished,35477991
14345,Bangalore,Independent House,5,1,2,3.0,364.0,1204,653,5706.0,2015,Fair,12.56,1,0,Unfurnished,35280046
2873,Bangalore,Apartment,1,4,1,3.0,265.0,852,69,4537.0,2004,Fair,17.41,0,1,Semi-Furnished,13479055
3031,Pune,Independent House,4,1,0,0.0,583.0,940,663,4971.0,1983,Good,10.5,1,1,Semi-Furnished,32561174
9398,Chennai,Independent House,6,1,1,2.0,468.0,1032,695,7731.0,1994,Good,10.72,0,1,Unfurnished,28877995
1646,Delhi,Studio,5,4,1,3.0,,1015,502,,2004,Good,13.54,0,1,Fully Furnished,18498994
3418,Pune,Villa,6,1,1,0.0,333.0,917,539,2434.0,1989,,4.56,0,1,Fully Furnished,41293080
3477,Delhi,Villa,5,2,1,1.0,451.0,1051,157,2562.0,1969,Excellent,9.03,0,1,Semi-Furnished,41623177
14525,Mumbai,Independent House,3,4,0,3.0,211.0,741,198,1956.0,1985,Excellent,17.8,0,1,Semi-Furnished,36803431
11054,Mumbai,Independent House,3,4,0,1.0,296.0,794,420,4998.0,2023,Excellent,10.74,0,0,Unfurnished,45540473
1793,Bangalore,Villa,2,2,1,2.0,274.0,975,619,4323.0,1972,Excellent,10.9,0,0,Semi-Furnished,45599876
13719,Delhi,Apartment,2,1,2,3.0,461.0,819,417,6861.0,1993,Excellent,8.01,1,1,Semi-Furnished,24109672
3798,Pune,Apartment,4,1,0,0.0,285.0,1325,831,6042.0,2011,Excellent,9.32,0,0,,28587567
3369,Chennai,Independent House,1,2,1,3.0,720.0,867,304,,2009,,1.13,0,0,Fully Furnished,27813724
11560,Chennai,Villa,2,1,1,0.0,545.0,1177,424,1247.0,2018,Fair,15.61,0,0,Fully Furnished,26308032
11726,Chennai,Villa,1,1,2,2.0,744.0,733,751,,2016,Good,10.86,0,1,Unfurnished,35031088
7197,Bangalore,Independent House,2,3,0,0.0,413.0,985,595,0.0,1972,,10.2,0,1,,31918683
14666,Delhi,Apartment,3,1,1,0.0,615.0,839,299,5953.0,1982,Fair,6.5,0,0,Fully Furnished,16945544
5110,Bangalore,Studio,4,4,2,3.0,410.0,1009,666,2125.0,1975,Fair,9.67,0,1,Semi-Furnished,14247738
6025,Hyderabad,Studio,2,3,0,1.0,348.0,949,0,6796.0,1978,Good,13.3,1,1,,10732656
11642,Pune,Independent House,3,3,1,1.0,,512,577,5788.0,1971,Excellent,9.46,0,1,Unfurnished,24881429
8796,Bangalore,Independent House,5,3,2,3.0,,847,373,2975.0,2016,Good,8.78,0,1,Fully Furnished,36419479
11249,Hyderabad,Independent House,5,3,2,1.0,348.0,792,357,4424.0,1983,Fair,12.22,1,1,Semi-Furnished,20440649
14143,Bangalore,Studio,1,2,1,0.0,543.0,644,91,7679.0,1993,Good,14.36,0,0,Fully Furnished,11633143
127,Chennai,Independent House,2,4,2,2.0,320.0,678,366,7254.0,1967,Good,8.74,0,1,Semi-Furnished,19063195
5960,Hyderabad,Apartment,4,3,1,3.0,748.0,1255,387,5467.0,1990,Excellent,14.67,0,1,Unfurnished,26517619
3877,Chennai,Independent House,3,2,1,1.0,332.0,1115,679,7545.0,1966,Good,5.09,0,1,Fully Furnished,25845125
11128,Mumbai,Independent House,4,3,1,,152.0,664,387,7083.0,1977,Excellent,10.14,0,1,Semi-Furnished,40413723
13636,Bangalore,Villa,2,2,1,2.0,238.0,431,992,2749.0,1993,Good,8.06,0,0,Semi-Furnished,33706569
4452,Pune,Studio,5,1,0,3.0,220.0,514,310,,1997,Good,16.06,0,0,Unfurnished,9076898
7148,Delhi,Studio,4,3,0,,576.0,764,636,5151.0,1975,Excellent,2.99,0,1,Semi-Furnished,17758184
3532,Pune,Independent House,1,1,0,2.0,456.0,612,294,7580.0,1973,Fair,16.21,0,1,Fully Furnished,16060295
10923,Bangalore,Studio,3,4,0,3.0,400.0,570,630,3851.0,1987,Excellent,19.85,0,0,Fully Furnished,15841294
828,Bangalore,Independent House,3,2,0,3.0,217.0,838,879,4596.0,1979,Poor,13.79,0,1,Fully Furnished,22065031
9832,Hyderabad,Independent House,3,3,0,1.0,451.0,832,661,2138.0,1979,Good,15.21,0,1,Semi-Furnished,26497668
7791,Bangalore,Independent House,4,3,1,1.0,433.0,512,890,8726.0,2019,,3.9,0,1,Semi-Furnished,35274366
985,Mumbai,Apartment,5,1,1,1.0,323.0,722,375,3559.0,1978,Good,13.06,1,1,Semi-Furnished,25896645
11474,Pune,Villa,6,2,2,3.0,370.0,613,194,,2022,Good,7.74,0,1,Semi-Furnished,25736139
11198,Mumbai,Villa,3,1,0,,530.0,1214,455,4926.0,2022,Good,14.01,0,1,Unfurnished,57681444
7784,Hyderabad,Studio,3,4,2,1.0,734.0,1305,341,5880.0,2024,Good,15.15,0,1,Unfurnished,15552549
10381,Chennai,Villa,2,4,2,,450.0,807,694,5545.0,2024,Good,4.76,0,1,Fully Furnished,31083742
14569,Mumbai,Apartment,1,2,2,0.0,41.0,506,261,4414.0,2003,,11.47,0,0,Semi-Furnished,10642211
2444,Hyderabad,Independent House,3,1,2,0.0,161.0,592,130,,1972,Good,3.26,0,0,Unfurnished,12228755
8555,Mumbai,Villa,3,4,1,2.0,,867,645,4798.0,2019,Poor,13.58,0,1,,32287284
10542,Hyderabad,Independent House,2,3,2,1.0,192.0,874,377,7539.0,2002,Poor,5.96,0,1,Fully Furnished,15142203
346,Bangalore,Studio,1,3,0,2.0,87.0,1299,439,5335.0,2014,Good,15.31,0,1,Unfurnished,15628434
815,Hyderabad,Apartment,2,2,1,0.0,372.0,1312,677,7211.0,1987,Good,4.15,0,1,Semi-Furnished,20097708
6167,Delhi,Apartment,3,1,0,0.0,159.0,1115,638,2170.0,1998,Good,10.91,0,1,Semi-Furnished,20071474
13000,Hyderabad,Apartment,5,4,1,1.0,65.0,286,104,4588.0,1960,Excellent,6.73,0,1,Unfurnished,9497651
11398,Delhi,Villa,1,3,0,3.0,305.0,221,602,,1984,Excellent,10.67,0,1,Fully Furnished,28377665
13810,Bangalore,Apartment,3,3,1,,357.0,802,946,4597.0,2022,Fair,15.03,0,1,Semi-Furnished,21577865
14868,Chennai,Studio,5,1,2,3.0,641.0,772,452,5693.0,1975,,15.48,0,1,Semi-Furnished,13606549
11518,Hyderabad,Villa,2,4,1,0.0,475.0,634,794,3980.0,1989,Good,4.2,0,1,Fully Furnished,32351557
12299,Hyderabad,Studio,1,2,0,1.0,440.0,713,639,4477.0,1963,Fair,8.8,0,1,Semi-Furnished,10075009
5780,Chennai,Independent House,4,3,1,0.0,334.0,525,554,3744.0,1966,,6.68,0,0,Unfurnished,14020334
2117,Pune,Studio,5,1,1,,493.0,718,355,4601.0,2017,Fair,6.95,0,1,Fully Furnished,9632317
10027,Delhi,Studio,2,1,2,3.0,534.0,861,623,6421.0,1999,Excellent,12.19,0,0,Fully Furnished,17948496
794,Hyderabad,Villa,1,2,0,0.0,337.0,879,401,7083.0,1964,Poor,10.01,0,1,Fully Furnished,15193558
13674,Chennai,Apartment,5,3,2,1.0,681.0,1414,699,4578.0,1990,Good,12.91,0,0,,23913424
